"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","timepoint"
"CR-Weekday-Fall-16-417","16:41:00","16:41:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-417","17:07:00","17:07:00","South Acton",3,"",0,0,1
"CR-Weekday-Fall-16-417","17:14:00","17:14:00","Littleton / Rte 495",4,"",0,0,1
"CR-Weekday-Fall-16-417","17:22:00","17:22:00","Ayer",5,"",0,0,1
"CR-Weekday-Fall-16-417","17:27:00","17:27:00","Shirley",6,"",0,0,1
"CR-Weekday-Fall-16-417","17:36:00","17:36:00","North Leominster",7,"",0,0,1
"CR-Weekday-Fall-16-417","17:43:00","17:43:00","Fitchburg",8,"",0,0,0
"CR-Weekday-Fall-16-417","17:53:00","17:53:00","Wachusett",9,"",1,0,0
"CR-Weekday-Fall-16-418","13:30:00","13:30:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-418","13:38:00","13:38:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-418","13:44:00","13:44:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-418","13:52:00","13:52:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-418","13:57:00","13:57:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-418","14:05:00","14:05:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-418","14:12:00","14:12:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-418","14:15:00","14:15:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-418","14:19:00","14:19:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-418","14:26:00","14:26:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-418","14:32:00","14:32:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-418","14:34:00","14:34:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-418","14:38:00","14:38:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-418","14:44:00","14:44:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-418","14:49:00","14:49:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-418","14:59:00","14:59:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-419","17:00:00","17:00:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-419","17:10:00","17:10:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-419","17:15:00","17:15:00","Belmont",3,"",0,0,1
"CR-Weekday-Fall-16-419","17:18:00","17:18:00","Waverley",4,"",0,0,1
"CR-Weekday-Fall-16-419","17:23:00","17:23:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-419","17:27:00","17:27:00","Brandeis/ Roberts",6,"",0,0,1
"CR-Weekday-Fall-16-419","17:31:00","17:31:00","Kendal Green",7,"",0,0,1
"CR-Weekday-Fall-16-419","17:34:00","17:34:00","Hastings",8,"",0,0,1
"CR-Weekday-Fall-16-419","17:40:00","17:40:00","Lincoln",9,"",0,0,1
"CR-Weekday-Fall-16-419","17:45:00","17:45:00","Concord",10,"",0,0,1
"CR-Weekday-Fall-16-419","17:50:00","17:50:00","West Concord",11,"",0,0,1
"CR-Weekday-Fall-16-419","17:54:00","17:54:00","South Acton",12,"",0,0,1
"CR-Weekday-Fall-16-419","18:01:00","18:01:00","Littleton / Rte 495",13,"",0,0,1
"CR-Weekday-Fall-16-419","18:09:00","18:09:00","Ayer",14,"",0,0,1
"CR-Weekday-Fall-16-419","18:15:00","18:15:00","Shirley",15,"",0,0,1
"CR-Weekday-Fall-16-419","18:24:00","18:24:00","North Leominster",16,"",0,0,1
"CR-Weekday-Fall-16-419","18:31:00","18:31:00","Fitchburg",17,"",0,0,0
"CR-Weekday-Fall-16-419","18:41:00","18:41:00","Wachusett",18,"",1,0,0
"CR-Weekday-Fall-16-420","14:55:00","14:55:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-420","15:03:00","15:03:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-420","15:09:00","15:09:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-420","15:17:00","15:17:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-420","15:22:00","15:22:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-420","15:30:00","15:30:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-420","15:37:00","15:37:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-420","15:40:00","15:40:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-420","15:44:00","15:44:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-420","15:51:00","15:51:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-420","15:57:00","15:57:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-420","15:59:00","15:59:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-420","16:03:00","16:03:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-420","16:09:00","16:09:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-420","16:14:00","16:14:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-420","16:24:00","16:24:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-421","17:35:00","17:35:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-421","17:46:00","17:46:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-421","17:55:00","17:55:00","Waltham",3,"",0,0,1
"CR-Weekday-Fall-16-421","18:06:00","18:06:00","Lincoln",4,"",0,0,1
"CR-Weekday-Fall-16-421","18:11:00","18:11:00","Concord",5,"",0,0,1
"CR-Weekday-Fall-16-421","18:16:00","18:16:00","West Concord",6,"",0,0,1
"CR-Weekday-Fall-16-421","18:21:00","18:21:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-421","18:28:00","18:28:00","Littleton / Rte 495",8,"",0,0,1
"CR-Weekday-Fall-16-421","18:36:00","18:36:00","Ayer",9,"",0,0,1
"CR-Weekday-Fall-16-421","18:42:00","18:42:00","Shirley",10,"",0,0,1
"CR-Weekday-Fall-16-421","18:51:00","18:51:00","North Leominster",11,"",0,0,1
"CR-Weekday-Fall-16-421","19:00:00","19:00:00","Fitchburg",12,"",0,0,0
"CR-Weekday-Fall-16-421","19:10:00","19:10:00","Wachusett",13,"",1,0,0
"CR-Weekday-Fall-16-422","16:06:00","16:06:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-422","16:14:00","16:14:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-422","16:20:00","16:20:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-422","16:28:00","16:28:00","Shirley",4,"",0,0,1
"CR-Weekday-Fall-16-422","16:33:00","16:33:00","Ayer",5,"",0,0,1
"CR-Weekday-Fall-16-422","16:41:00","16:41:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-422","16:48:00","16:48:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-422","16:53:00","16:53:00","West Concord",8,"",0,0,1
"CR-Weekday-Fall-16-422","16:57:00","16:57:00","Concord",9,"",0,0,1
"CR-Weekday-Fall-16-422","17:04:00","17:04:00","Lincoln",10,"",0,0,1
"CR-Weekday-Fall-16-422","17:10:00","17:10:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-422","17:13:00","17:13:00","Brandeis/ Roberts",12,"",0,0,1
"CR-Weekday-Fall-16-422","17:17:00","17:17:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-422","17:22:00","17:22:00","Waverley",14,"",3,3,1
"CR-Weekday-Fall-16-422","17:24:00","17:24:00","Belmont",15,"",3,3,1
"CR-Weekday-Fall-16-422","17:29:00","17:29:00","Porter Square",16,"",0,0,1
"CR-Weekday-Fall-16-422","17:39:00","17:39:00","North Station",17,"",1,0,0
"CR-Weekday-Fall-16-423","17:55:00","17:55:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-423","18:05:00","18:05:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-423","18:10:00","18:10:00","Belmont",3,"",0,0,1
"CR-Weekday-Fall-16-423","18:13:00","18:13:00","Waverley",4,"",0,0,1
"CR-Weekday-Fall-16-423","18:18:00","18:18:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-423","18:22:00","18:22:00","Brandeis/ Roberts",6,"",0,0,1
"CR-Weekday-Fall-16-423","18:26:00","18:26:00","Kendal Green",7,"",0,0,1
"CR-Weekday-Fall-16-423","18:29:00","18:29:00","Hastings",8,"",0,0,1
"CR-Weekday-Fall-16-423","18:31:00","18:31:00","Silver Hill",9,"",3,3,1
"CR-Weekday-Fall-16-423","18:36:00","18:36:00","Lincoln",10,"",0,0,1
"CR-Weekday-Fall-16-423","18:41:00","18:41:00","Concord",11,"",0,0,1
"CR-Weekday-Fall-16-423","18:46:00","18:46:00","West Concord",12,"",0,0,1
"CR-Weekday-Fall-16-423","18:50:00","18:50:00","South Acton",13,"",0,0,1
"CR-Weekday-Fall-16-423","18:57:00","18:57:00","Littleton / Rte 495",14,"",0,0,1
"CR-Weekday-Fall-16-423","19:05:00","19:05:00","Ayer",15,"",0,0,1
"CR-Weekday-Fall-16-423","19:11:00","19:11:00","Shirley",16,"",0,0,1
"CR-Weekday-Fall-16-423","19:20:00","19:20:00","North Leominster",17,"",0,0,1
"CR-Weekday-Fall-16-423","19:27:00","19:27:00","Fitchburg",18,"",0,0,0
"CR-Weekday-Fall-16-423","19:37:00","19:37:00","Wachusett",19,"",1,0,0
"CR-Weekday-Fall-16-424","17:43:00","17:43:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-424","17:51:00","17:51:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-424","17:57:00","17:57:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-424","18:05:00","18:05:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-424","18:10:00","18:10:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-424","18:18:00","18:18:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-424","18:25:00","18:25:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-424","18:28:00","18:28:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-424","18:32:00","18:32:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-424","18:39:00","18:39:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-424","18:45:00","18:45:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-424","18:47:00","18:47:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-424","18:51:00","18:51:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-424","18:57:00","18:57:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-424","19:02:00","19:02:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-424","19:12:00","19:12:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-425","18:25:00","18:25:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-425","18:35:00","18:35:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-425","18:40:00","18:40:00","Belmont",3,"",0,0,1
"CR-Weekday-Fall-16-425","18:43:00","18:43:00","Waverley",4,"",0,0,1
"CR-Weekday-Fall-16-425","18:48:00","18:48:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-425","18:52:00","18:52:00","Brandeis/ Roberts",6,"",0,0,1
"CR-Weekday-Fall-16-425","18:56:00","18:56:00","Kendal Green",7,"",0,0,1
"CR-Weekday-Fall-16-425","18:59:00","18:59:00","Hastings",8,"",0,0,1
"CR-Weekday-Fall-16-425","19:01:00","19:01:00","Silver Hill",9,"",3,3,1
"CR-Weekday-Fall-16-425","19:06:00","19:06:00","Lincoln",10,"",0,0,1
"CR-Weekday-Fall-16-425","19:11:00","19:11:00","Concord",11,"",0,0,1
"CR-Weekday-Fall-16-425","19:16:00","19:16:00","West Concord",12,"",0,0,1
"CR-Weekday-Fall-16-425","19:20:00","19:20:00","South Acton",13,"",0,0,1
"CR-Weekday-Fall-16-425","19:27:00","19:27:00","Littleton / Rte 495",14,"",0,0,1
"CR-Weekday-Fall-16-425","19:35:00","19:35:00","Ayer",15,"",0,0,1
"CR-Weekday-Fall-16-425","19:41:00","19:41:00","Shirley",16,"",0,0,1
"CR-Weekday-Fall-16-425","19:50:00","19:50:00","North Leominster",17,"",0,0,1
"CR-Weekday-Fall-16-425","19:59:00","19:59:00","Fitchburg",18,"",0,0,0
"CR-Weekday-Fall-16-425","20:09:00","20:09:00","Wachusett",19,"",1,0,0
"CR-Weekday-Fall-16-426","18:59:00","18:59:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-426","19:07:00","19:07:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-426","19:13:00","19:13:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-426","19:21:00","19:21:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-426","19:26:00","19:26:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-426","19:34:00","19:34:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-426","19:41:00","19:41:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-426","19:44:00","19:44:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-426","19:48:00","19:48:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-426","19:55:00","19:55:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-426","20:01:00","20:01:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-426","20:03:00","20:03:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-426","20:07:00","20:07:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-426","20:13:00","20:13:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-426","20:18:00","20:18:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-426","20:28:00","20:28:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-427","19:15:00","19:15:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-427","19:25:00","19:25:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-427","19:30:00","19:30:00","Belmont",3,"",3,3,1
"CR-Weekday-Fall-16-427","19:32:00","19:32:00","Waverley",4,"",3,3,1
"CR-Weekday-Fall-16-427","19:37:00","19:37:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-427","19:40:00","19:40:00","Brandeis/ Roberts",6,"",3,3,1
"CR-Weekday-Fall-16-427","19:44:00","19:44:00","Kendal Green",7,"",3,3,1
"CR-Weekday-Fall-16-427","19:47:00","19:47:00","Hastings",8,"",3,3,1
"CR-Weekday-Fall-16-427","19:49:00","19:49:00","Silver Hill",9,"",3,3,1
"CR-Weekday-Fall-16-427","19:54:00","19:54:00","Lincoln",10,"",0,0,1
"CR-Weekday-Fall-16-427","19:59:00","19:59:00","Concord",11,"",0,0,1
"CR-Weekday-Fall-16-427","20:03:00","20:03:00","West Concord",12,"",0,0,1
"CR-Weekday-Fall-16-427","20:07:00","20:07:00","South Acton",13,"",0,0,1
"CR-Weekday-Fall-16-427","20:14:00","20:14:00","Littleton / Rte 495",14,"",0,0,1
"CR-Weekday-Fall-16-427","20:22:00","20:22:00","Ayer",15,"",0,0,1
"CR-Weekday-Fall-16-427","20:27:00","20:27:00","Shirley",16,"",0,0,1
"CR-Weekday-Fall-16-427","20:36:00","20:36:00","North Leominster",17,"",0,0,1
"CR-Weekday-Fall-16-427","20:43:00","20:43:00","Fitchburg",18,"",0,0,0
"CR-Weekday-Fall-16-427","20:53:00","20:53:00","Wachusett",19,"",1,0,0
"CR-Weekday-Fall-16-428","20:25:00","20:25:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-428","20:33:00","20:33:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-428","20:39:00","20:39:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-428","20:47:00","20:47:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-428","20:52:00","20:52:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-428","21:00:00","21:00:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-428","21:07:00","21:07:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-428","21:10:00","21:10:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-428","21:14:00","21:14:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-428","21:21:00","21:21:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-428","21:27:00","21:27:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-428","21:29:00","21:29:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-428","21:33:00","21:33:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-428","21:38:00","21:38:00","Waverley",14,"",3,3,1
"CR-Weekday-Fall-16-428","21:40:00","21:40:00","Belmont",15,"",3,3,1
"CR-Weekday-Fall-16-428","21:45:00","21:45:00","Porter Square",16,"",0,0,1
"CR-Weekday-Fall-16-428","21:55:00","21:55:00","North Station",17,"",1,0,0
"CR-Weekday-Fall-16-429","20:45:00","20:45:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-429","20:55:00","20:55:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-429","21:00:00","21:00:00","Belmont",3,"",3,3,1
"CR-Weekday-Fall-16-429","21:02:00","21:02:00","Waverley",4,"",3,3,1
"CR-Weekday-Fall-16-429","21:07:00","21:07:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-429","21:10:00","21:10:00","Brandeis/ Roberts",6,"",3,3,1
"CR-Weekday-Fall-16-429","21:14:00","21:14:00","Kendal Green",7,"",3,3,1
"CR-Weekday-Fall-16-429","21:20:00","21:20:00","Lincoln",8,"",3,3,1
"CR-Weekday-Fall-16-429","21:25:00","21:25:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-429","21:29:00","21:29:00","West Concord",10,"",3,3,1
"CR-Weekday-Fall-16-429","21:33:00","21:33:00","South Acton",11,"",0,0,1
"CR-Weekday-Fall-16-429","21:40:00","21:40:00","Littleton / Rte 495",12,"",0,0,1
"CR-Weekday-Fall-16-429","21:48:00","21:48:00","Ayer",13,"",3,3,1
"CR-Weekday-Fall-16-429","21:53:00","21:53:00","Shirley",14,"",3,3,1
"CR-Weekday-Fall-16-429","22:02:00","22:02:00","North Leominster",15,"",0,0,1
"CR-Weekday-Fall-16-429","22:09:00","22:09:00","Fitchburg",16,"",0,0,0
"CR-Weekday-Fall-16-429","22:19:00","22:19:00","Wachusett",17,"",1,0,0
"CR-Weekday-Fall-16-430","21:30:00","21:30:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-430","21:38:00","21:38:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-430","21:44:00","21:44:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-430","21:52:00","21:52:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-430","21:57:00","21:57:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-430","22:05:00","22:05:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-430","22:12:00","22:12:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-430","22:15:00","22:15:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-430","22:19:00","22:19:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-430","22:26:00","22:26:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-430","22:32:00","22:32:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-430","22:34:00","22:34:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-430","22:38:00","22:38:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-430","22:44:00","22:44:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-430","22:49:00","22:49:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-430","22:59:00","22:59:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-431","22:40:00","22:40:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-431","22:50:00","22:50:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-431","22:55:00","22:55:00","Belmont",3,"",3,3,1
"CR-Weekday-Fall-16-431","22:57:00","22:57:00","Waverley",4,"",3,3,1
"CR-Weekday-Fall-16-431","23:02:00","23:02:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-431","23:05:00","23:05:00","Brandeis/ Roberts",6,"",3,3,1
"CR-Weekday-Fall-16-431","23:09:00","23:09:00","Kendal Green",7,"",3,3,1
"CR-Weekday-Fall-16-431","23:15:00","23:15:00","Lincoln",8,"",3,3,1
"CR-Weekday-Fall-16-431","23:20:00","23:20:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-431","23:24:00","23:24:00","West Concord",10,"",3,3,1
"CR-Weekday-Fall-16-431","23:28:00","23:28:00","South Acton",11,"",0,0,1
"CR-Weekday-Fall-16-431","23:35:00","23:35:00","Littleton / Rte 495",12,"",0,0,1
"CR-Weekday-Fall-16-431","23:43:00","23:43:00","Ayer",13,"",3,3,1
"CR-Weekday-Fall-16-431","23:48:00","23:48:00","Shirley",14,"",3,3,1
"CR-Weekday-Fall-16-431","23:57:00","23:57:00","North Leominster",15,"",0,0,1
"CR-Weekday-Fall-16-431","24:04:00","24:04:00","Fitchburg",16,"",0,0,0
"CR-Weekday-Fall-16-431","24:14:00","24:14:00","Wachusett",17,"",1,0,0
"CR-Weekday-Fall-16-432","22:35:00","22:35:00","Wachusett",1,"",0,1,1
"CR-Weekday-Fall-16-432","22:43:00","22:43:00","Fitchburg",2,"",0,0,1
"CR-Weekday-Fall-16-432","22:49:00","22:49:00","North Leominster",3,"",0,0,1
"CR-Weekday-Fall-16-432","22:57:00","22:57:00","Shirley",4,"",3,3,1
"CR-Weekday-Fall-16-432","23:02:00","23:02:00","Ayer",5,"",3,3,1
"CR-Weekday-Fall-16-432","23:10:00","23:10:00","Littleton / Rte 495",6,"",0,0,1
"CR-Weekday-Fall-16-432","23:17:00","23:17:00","South Acton",7,"",0,0,1
"CR-Weekday-Fall-16-432","23:20:00","23:20:00","West Concord",8,"",3,3,1
"CR-Weekday-Fall-16-432","23:24:00","23:24:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-432","23:31:00","23:31:00","Lincoln",10,"",3,3,1
"CR-Weekday-Fall-16-432","23:37:00","23:37:00","Kendal Green",11,"",3,3,1
"CR-Weekday-Fall-16-432","23:39:00","23:39:00","Brandeis/ Roberts",12,"",3,3,1
"CR-Weekday-Fall-16-432","23:43:00","23:43:00","Waltham",13,"",0,0,1
"CR-Weekday-Fall-16-432","23:49:00","23:49:00","Belmont",14,"",3,3,1
"CR-Weekday-Fall-16-432","23:54:00","23:54:00","Porter Square",15,"",0,0,1
"CR-Weekday-Fall-16-432","24:04:00","24:04:00","North Station",16,"",1,0,0
"CR-Weekday-Fall-16-433","24:10:00","24:10:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-433","24:20:00","24:20:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-433","24:25:00","24:25:00","Belmont",3,"",3,3,1
"CR-Weekday-Fall-16-433","24:27:00","24:27:00","Waverley",4,"",3,3,1
"CR-Weekday-Fall-16-433","24:32:00","24:32:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-433","24:35:00","24:35:00","Brandeis/ Roberts",6,"",3,3,1
"CR-Weekday-Fall-16-433","24:39:00","24:39:00","Kendal Green",7,"",3,3,1
"CR-Weekday-Fall-16-433","24:45:00","24:45:00","Lincoln",8,"",3,3,1
"CR-Weekday-Fall-16-433","24:50:00","24:50:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-433","24:54:00","24:54:00","West Concord",10,"",3,3,1
"CR-Weekday-Fall-16-433","24:58:00","24:58:00","South Acton",11,"",0,0,1
"CR-Weekday-Fall-16-433","25:05:00","25:05:00","Littleton / Rte 495",12,"",0,0,1
"CR-Weekday-Fall-16-433","25:13:00","25:13:00","Ayer",13,"",3,3,1
"CR-Weekday-Fall-16-433","25:18:00","25:18:00","Shirley",14,"",3,3,1
"CR-Weekday-Fall-16-433","25:27:00","25:27:00","North Leominster",15,"",0,0,1
"CR-Weekday-Fall-16-433","25:34:00","25:34:00","Fitchburg",16,"",0,0,0
"CR-Weekday-Fall-16-433","25:44:00","25:44:00","Wachusett",17,"",1,0,0
"CR-Weekday-Fall-16-491","6:45:00","6:45:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-491","6:55:00","6:55:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-491","7:00:00","7:00:00","Belmont",3,"",3,3,1
"CR-Weekday-Fall-16-491","7:02:00","7:02:00","Waverley",4,"",3,3,1
"CR-Weekday-Fall-16-491","7:07:00","7:07:00","Waltham",5,"",0,0,1
"CR-Weekday-Fall-16-491","7:10:00","7:10:00","Brandeis/ Roberts",6,"",3,3,1
"CR-Weekday-Fall-16-491","7:14:00","7:14:00","Kendal Green",7,"",0,0,1
"CR-Weekday-Fall-16-491","7:20:00","7:20:00","Lincoln",8,"",3,3,1
"CR-Weekday-Fall-16-491","7:25:00","7:25:00","Concord",9,"",3,3,1
"CR-Weekday-Fall-16-491","7:29:00","7:29:00","West Concord",10,"",3,3,1
"CR-Weekday-Fall-16-491","7:33:00","7:33:00","South Acton",11,"",0,0,1
"CR-Weekday-Fall-16-491","7:40:00","7:40:00","Littleton / Rte 495",12,"",1,0,0
"CR-Weekday-Fall-16-492","7:55:00","7:55:00","Littleton / Rte 495",1,"",0,1,1
"CR-Weekday-Fall-16-492","8:02:00","8:02:00","South Acton",2,"",0,0,1
"CR-Weekday-Fall-16-492","8:06:00","8:06:00","West Concord",3,"",0,0,1
"CR-Weekday-Fall-16-492","8:11:00","8:11:00","Concord",4,"",0,0,1
"CR-Weekday-Fall-16-492","8:19:00","8:19:00","Lincoln",5,"",0,0,1
"CR-Weekday-Fall-16-492","8:22:00","8:22:00","Silver Hill",6,"",3,3,1
"CR-Weekday-Fall-16-492","8:25:00","8:25:00","Hastings",7,"",0,0,1
"CR-Weekday-Fall-16-492","8:28:00","8:28:00","Kendal Green",8,"",0,0,1
"CR-Weekday-Fall-16-492","8:31:00","8:31:00","Brandeis/ Roberts",9,"",0,0,1
"CR-Weekday-Fall-16-492","8:35:00","8:35:00","Waltham",10,"",0,0,1
"CR-Weekday-Fall-16-492","8:40:00","8:40:00","Waverley",11,"",0,0,1
"CR-Weekday-Fall-16-492","8:43:00","8:43:00","Belmont",12,"",0,0,1
"CR-Weekday-Fall-16-492","8:48:00","8:48:00","Porter Square",13,"",0,0,1
"CR-Weekday-Fall-16-492","8:58:00","8:58:00","North Station",14,"",1,0,0
"CR-Weekday-Fall-16-493","15:59:00","15:59:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-493","16:09:00","16:09:00","Porter Square",2,"",0,0,1
"CR-Weekday-Fall-16-493","16:14:00","16:14:00","Belmont",3,"",0,0,1
"CR-Weekday-Fall-16-493","16:17:00","16:17:00","Waverley",4,"",0,0,1
"CR-Weekday-Fall-16-493","16:22:00","16:22:00","Waltham",5,"",0,0,1
